,titulo,url,precios
566,"Notebook Bangho 15,6 Core I5 8gb 480gb Ssd Bes T5 I5 Win Pro",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=VXf8c4YOOTN6axUW5BVTRTvMBTGe0qMLJ21tdZ3HFLydjUhCiApsbN3S%2BKNNFEdoJDuH7%2FQHK%2FoK6DGooqb2hPYA4P%2FKBQW6JOCS9F9w2QVvJR6lqTTSSq4EOMK7lXo%2F3bEnabo2EpPZR9wrWisS%2FpSKrApxmhgJQNR2FX6%2BLaLIcRVg8yOMy%2FGp8LOuRolUFdXpsCot0aER%2BM9SIssdKJUqv8GykeTo0hi4wCiUqkrhOQPqo94Sab2feHBHTv8xefGUxENr1Xq2hVxofhd%2F%2BhWXBiVVggGBHQMU2%2F9D7HjvkJ6NcdX8v3sWaOdqjAgzR5ksRQz2kuYkVjEUKaWt8DaUT%2BOjRphj6XGWk9Ul7Q1Og%2Ft3swDDYLRvrhG5%2B4TfU3dMrH9A18%2Fs3Nthx05rDKBmt5%2B0WII%2B7GIhy73on8NPMoaqMx6lKmH02O9Urvg6eyc69UnpzQVw%2B5TTD6wz%2BEDGX8dBJ7U5SenuSSuTyHFFpgAuA9Vida0hf4JhEXIxWxmpXjhar18DYbwgW4pf8cTJlI%2F817VEnwt01uoVSHbG3DGUxMvQZ2LMmGUkve%2BXSMSxgAr7XoCh5TQ0l4D5A5L1XOuv20TQsfWrnrCtmBetU9Ypa8VdBCrQUcULpHLpn5K7vbwrv1xRhQR8LsnCE1c2R%2FAcfSUsXfR4uPYWnhA7wQVoguBD8i6lhH9QEV4nQbDlstRcNTCozQ%2FbjjNBze5JdlL3YEEGQ%2BHVmnEiMaYUClHxbfOYfAPIlKllLQwwMHM3ktwHi%2FOo8y4E28KqadXZuhRbUxd5W6bmGuEOrZM%3D&rb=x,242999 pesos
567,Apple Macbook Air M2 2022 8gb Ram 256gb Ssd Space Gray 13.6 ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vJqxueKvJPg1QKhrLMzkMgDI1Q8cugXPWerYiiciAr69xyMNWnh8ZRbqiskZuAw3QG%2BNFhoVdzybcRP9AtE4miEbYz1lXXxP0J%2ByRsTlRoYX7TubSpRReG7Kvp%2FoVvioxX%2FIJcyck3S7SSo44XH7XVlAcqW6CCNaOONQ455poK92AfsnbOX%2Fnk2zg1uUwhWYHwUWHXpHdDmBmkgS07ov%2BkQu%2BPjQ0Nn5GteHebkdBKV5CKoSnEFzwcDhebA%2BY0FUM1afyGpr26pVjVoF5P9h6VgFEb%2BORLhcPC6fh8PtVQO9J1rw7eZ2SjFsHsuOGyuFXUpHjoSZUS8Pi8367MDfxQf0m%2B4BjrzJN6tgT%2Bsktw1sd5dtKlx%2BzjIzyu14mwQ3o4u%2BWGBP8E6TCYlLibYBpS3adPIkLxlxUr7QcM7I%2FqFeWX9w5J02ycMvYLCsNJT9pbnTAQsFPgp5YNjxqa03F94Q9MvfxcqDdTFHKOmaojQGv0keecLVQyWB4wwZdy%2BfshQlzJ2ls9OPO%2BRsJEhb1suUxBiQ9s%2F9vubGpb8AuYnBYYCMaR5EvM3wSkBkxVOUTW8Rc7DJK9hZjym6S%2FKnd%2F6mAKGwqY4THR6uUjzvb9APYvR2BwqiVGM5A%2FGifQq5OvTflgf%2Bq3%2FsFri86pQXaUvzTXNuO68Iy34659YJmJ%2BrFzZZnogfRX1oPaA5oi21df0WzFG13Tl5VBx%2FDd%2BbdvvTnN5z%2FFqGPbCZnN2YX5A%2F0%2BfhVrdQiLVpbfEcRIufEPZ20NHW1CvB6N0wtLlUKHm9YhDqDFcB%2BTwPACrlVkGF&rb=x,338769 pesos
568,Notebook Asus Tuf Fx506 I5 16gb 512gb Ssd Rtx 3050 Gamer S/i,https://articulo.mercadolibre.com.ar/MLA-1102768459-notebook-asus-tuf-fx506-i5-16gb-512gb-ssd-rtx-3050-gamer-si-_JM?searchVariation=173622044070#searchVariation=173622044070&position=15&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,501999 pesos
569,Acer Swift 3 14  Fhd Ips Ci7-1165g7 8gb 256 Ssd Win 10,https://articulo.mercadolibre.com.ar/MLA-1116106164-acer-swift-3-14-fhd-ips-ci7-1165g7-8gb-256-ssd-win-10-_JM?searchVariation=174011391621#searchVariation=174011391621&position=16&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,205660 pesos
570,Notebook Hp 240 G8 Intel N4020 8gb 240gb Ssd Led 14 Win10,https://articulo.mercadolibre.com.ar/MLA-1129375901-notebook-hp-240-g8-intel-n4020-8gb-240gb-ssd-led-14-win10-_JM?searchVariation=174346696910#searchVariation=174346696910&position=17&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,108896 pesos
571,Notebook Lenovo V15 Core I5 10ma Gen 1tb + Ssd 240gb 12gb,https://articulo.mercadolibre.com.ar/MLA-853277398-notebook-lenovo-v15-core-i5-10ma-gen-1tb-ssd-240gb-12gb-_JM?searchVariation=80912723771#searchVariation=80912723771&position=18&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,178196 pesos
572,Notebook Banghó Max L5 I5 8gb Ssd 240gb 15.6 Dos Martinez,https://articulo.mercadolibre.com.ar/MLA-926569322-notebook-bangho-max-l5-i5-8gb-ssd-240gb-156-dos-martinez-_JM?searchVariation=88697476669#searchVariation=88697476669&position=19&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,139599 pesos
573,Notebook Hp 245 G8 Amd Ryzen 5 5500 8 Gb 1 Tb + Radeon Vega,https://articulo.mercadolibre.com.ar/MLA-1132936595-notebook-hp-245-g8-amd-ryzen-5-5500-8-gb-1-tb-radeon-vega-_JM?searchVariation=174425122650#searchVariation=174425122650&position=20&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,134999 pesos
574,Notebook Hp 15 Core I5 1135g7 256gb Ssd 8gb 15.6 Fhd Win11 S,https://articulo.mercadolibre.com.ar/MLA-1143406329-notebook-hp-15-core-i5-1135g7-256gb-ssd-8gb-156-fhd-win11-s-_JM?searchVariation=174684563733#searchVariation=174684563733&position=21&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,219999 pesos
575,Notebook Lenovo Thinkpad E14 Gen 3 R5 24gb Ssd 256+500 Cuota,https://articulo.mercadolibre.com.ar/MLA-1135871420-notebook-lenovo-thinkpad-e14-gen-3-r5-24gb-ssd-256500-cuota-_JM?searchVariation=174477364869#searchVariation=174477364869&position=22&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,295999 pesos
576,Notebook Rosa Asus E410 N4020 4gb 64gb W11 14 Intel Hf,https://articulo.mercadolibre.com.ar/MLA-1137272747-notebook-rosa-asus-e410-n4020-4gb-64gb-w11-14-intel-hf-_JM?searchVariation=174512600615#searchVariation=174512600615&position=23&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,99990 pesos
577,"Notebook Lenovo IdeaPad 15IIL05  platinum gray 15.6"", Intel Core i5 1035G1  12GB de RAM 256GB SSD, Intel UHD Graphics G1 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-lenovo-ideapad-15iil05-platinum-gray-156-intel-core-i5-1035g1-12gb-de-ram-256gb-ssd-intel-uhd-graphics-g1-1366x768px-windows-10-home/p/MLA18619169?pdp_filters=category:MLA1652#searchVariation=MLA18619169&position=4&search_layout=stack&type=product&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,227499 pesos
578,Notebook Asus X515 15.6 Core I7 1165g7 16gb 512gb Ssd ,https://articulo.mercadolibre.com.ar/MLA-1150776551-notebook-asus-x515-156-core-i7-1165g7-16gb-512gb-ssd-_JM?searchVariation=174988682336#searchVariation=174988682336&position=24&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,289890 pesos
579,Notebook Hp Probook 440 G8 I7 1165g7 32gb Ssd 1tb W10p Cta,https://articulo.mercadolibre.com.ar/MLA-1141021219-notebook-hp-probook-440-g8-i7-1165g7-32gb-ssd-1tb-w10p-cta-_JM?searchVariation=174607551266#searchVariation=174607551266&position=25&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,318245 pesos
580,Notebook Lenovo Thinkbook Core I7 1165g7 40gb Ssd 1tb W10,https://articulo.mercadolibre.com.ar/MLA-1122874581-notebook-lenovo-thinkbook-core-i7-1165g7-40gb-ssd-1tb-w10-_JM?searchVariation=174184926113#searchVariation=174184926113&position=26&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,306896 pesos
581,Notebook Hp 14-cf2533la I3-10110u 4gb 256gb 14  Hd,https://articulo.mercadolibre.com.ar/MLA-1110313016-notebook-hp-14-cf2533la-i3-10110u-4gb-256gb-14-hd-_JM?searchVariation=174133501058#searchVariation=174133501058&position=27&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,104999 pesos
582,Notebook Lenovo Thinkbook Core I7 10ma 16gb Ssd 256gb 15.6,https://articulo.mercadolibre.com.ar/MLA-875387218-notebook-lenovo-thinkbook-core-i7-10ma-16gb-ssd-256gb-156-_JM?searchVariation=62716186102#searchVariation=62716186102&position=28&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,244796 pesos
583,Notebook Lenovo V15 Core I7 1165g7 Ssd 1tb 40gb Fhd W10p Cta,https://articulo.mercadolibre.com.ar/MLA-1111044037-notebook-lenovo-v15-core-i7-1165g7-ssd-1tb-40gb-fhd-w10p-cta-_JM?searchVariation=173876633883#searchVariation=173876633883&position=29&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,348296 pesos
584,Notebook Dell 3501 Intel Core I3 15.6 Hd 8gb 240gb Ssd Gamer,https://articulo.mercadolibre.com.ar/MLA-918484682-notebook-dell-3501-intel-core-i3-156-hd-8gb-240gb-ssd-gamer-_JM?searchVariation=83239430619#searchVariation=83239430619&position=32&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,129999 pesos
585,Notebook Hp 245 G8 Amd Ryzen 3 16gb 480gb Ssd Radeon Cuotas,https://articulo.mercadolibre.com.ar/MLA-1140394274-notebook-hp-245-g8-amd-ryzen-3-16gb-480gb-ssd-radeon-cuotas-_JM?searchVariation=174595079530#searchVariation=174595079530&position=33&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,161096 pesos
586,Notebook Enova Intel Core I3 10g 240gb Ssd 8gb Ram 14.1 W10,https://articulo.mercadolibre.com.ar/MLA-936066377-notebook-enova-intel-core-i3-10g-240gb-ssd-8gb-ram-141-w10-_JM?searchVariation=95633326929#searchVariation=95633326929&position=34&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,99999 pesos
587,Notebook Lenovo Ideapad Gaming 3i Intel I5 8gb 512gb Rtx3050,https://articulo.mercadolibre.com.ar/MLA-1162380195-notebook-lenovo-ideapad-gaming-3i-intel-i5-8gb-512gb-rtx3050-_JM?searchVariation=175167890214#searchVariation=175167890214&position=35&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,292999 pesos
588,Msi 13.4' Simmit Touch 2-en-1 I7 Ram 16gb Ssd 1tb Con Lapiz ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=37q%2BI2uK25%2F6xLrc3R89TX2Z4YGnP6PwThsrUt70G%2BCRisdpXo32t22k88RO7GiXW9jb1g%2BrcaQUaxSiTRC38gF%2BLH2ueEJsMrV06BpqWhBPXd4g6eiaD4BEJ9um3GJ6TRqmEIOA0VXqyJkWluGWlG1E4JC7CnmP0KCXXukrmRgS7hNMX2GeEZGMOyCVZoEROnRBF77Vnh2SdTbQGa8%2B9uf36Q8Cdcd%2BFfjRgvVzlU%2Fu54fKFp9vrfO9hpkuj%2F83iETTuM3M9CjxlXV6VhmssMtmVs55Jd%2BME19erQMXrQ%2B%2Bfv86Au7XI709gDvM%2BeR9uigIDRU9eGV2C5tQ%2FbroxqV%2BpCo6R0uKdfUPCjrW%2FWyt8Xy%2F6yl31%2BMOss7Jk2Goy5dxc%2Fne5pL%2FH1GKObq5U8ud5kajFODXb1J4Ah6qc6h70x9UVzQelf1b%2B8mVV0uyN3J4Vk7Z2ufdAo4ROsUdt9nvcyz7WV4goC56JsDzone60vjRB3Rs0rYREJiZdCru%2BiIl1I02KIpbpQ1WldfSb6LouWGuDkNkZz%2BQvj691xQVvxJLLRh7UJKSaeTArBW8v2p6xb%2Fi5topuEMWgg5MetOgZ7BP%2BCmcF0DhcNe4zcapeRXe4nY1jCnnIkIJSldP0oKnoEIspT2rC4Gg6Dj1rnY%2BVhy4JdxfxKJdk04nsZambYW4M7jlvT8%2FYyRmcdEatq0oFveGd13vVNUTPomZm6LGA5K%2FJr1PGLUjMQsTuOUnvJ2OX763pyGacX6y%2BoCFYevx5LAId4fsylKoFPX5LnpulfAE%2FDTAuwIrrBDjizcPLZw%3D&rb=x,300000 pesos
589,Notebook Lenovo Intel I5 8gb De Ram 512 Ssd 14 Fhd Win11,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lPPeHcCcULd%2B3Z0dH6%2FXKfz0VIXUc864fUdqbZRQD3uJ2KpOvn4Zi5rFahvKTB9yRDltf6EDpfxFsq6bMPVA7vR9OugvkN2VD38i5W1crMES0sRrRAeSInCEgtujI8iBV3FOLpkjqQDMk1yNFo%2BMVAPYykW%2F1w5SOY0mNDhfn0umtoJ3FAilzxEArEOx1%2B6kbJ3hDDqjRne%2BQf54lZ7CIYet1maTmGm6zZ7HCPId0ubifYAHY88QRmYZvKrWVQLPHVPZAdL1NZIbpvbtZZCyYHNR%2FTz54gaLD7hjExNDr%2BD9ZmKyWJpUU%2FZ3OhZ736QSDdVEQmZ3bPfstiNQzxwyZTVdy9U8OTmMdC8BMRpooFu7%2BP%2B0170unA8l1plPXME5Cv7Jhb2k3WwZwAN9hf6hBdHPVfzVp8gcikgKFjYB9QLWYac7XVKDYpboDjTfgIM3lfuvfyvz5Qbbqgiq4A1VkrKkRsr3QPmpV7mhK4urzULuxxkkgANBpv2jApXImx7Zai0CZdi%2BvwkmBKYJI4K4lZYe5QTVRc%2B1K6cFYVFxusJAC9JEEdvuqarjX%2Bv9%2BLD%2B6kBdEuInOesorspw372t4jVupque6pugishCN71GGGvFYVFfRuEsZCZd2csCukqHWEVdmbGDQPkzNe0C17gOVnm9B7CG9H8SMB0NALgkIeiZSlvg%2B99j%2FGAhUCQx3DO503vAK%2BX7HO%2FLJlscPYQNjZC9psGsYf5t7LyRD7FgX84co4YqZD7uGzfZ8VE%2F5Wz016asSd3iqjKOHiwsA94fpbhyov%2F8A51%2Bp%2FzCPRF7FATL&rb=x,175999 pesos
590,Notebook Dell Vostro 14 Core I3 11 Gen 8gb 256gb Ssd Windows,https://articulo.mercadolibre.com.ar/MLA-1168327955-notebook-dell-vostro-14-core-i3-11-gen-8gb-256gb-ssd-windows-_JM?searchVariation=175244787014#searchVariation=175244787014&position=36&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,104999 pesos
591,Notebook Lenovo Thinkpad E15 Gen 3 Ryzen 7 5700 24gb 1tb Ssd,https://articulo.mercadolibre.com.ar/MLA-1145251569-notebook-lenovo-thinkpad-e15-gen-3-ryzen-7-5700-24gb-1tb-ssd-_JM?searchVariation=174749474832#searchVariation=174749474832&position=37&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,384760 pesos
592,Notebook Lenovo V145-15ast Ram 8gb  A6-9225 256gb 81mt004muk,https://articulo.mercadolibre.com.ar/MLA-1115030110-notebook-lenovo-v145-15ast-ram-8gb-a6-9225-256gb-81mt004muk-_JM?searchVariation=173986357452#searchVariation=173986357452&position=38&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,109999 pesos
593,Notebook Lenovo Ideapad Gaming 3 Intel I7 16gb 512gb Rtx3050,https://articulo.mercadolibre.com.ar/MLA-1164164557-notebook-lenovo-ideapad-gaming-3-intel-i7-16gb-512gb-rtx3050-_JM?searchVariation=175197939554#searchVariation=175197939554&position=39&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,367999 pesos
594,"Notebook Asus VivoBook F512DA gris 15.6"", AMD Ryzen 7 3700U  8GB de RAM 512GB SSD, AMD Radeon RX Vega 8 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-asus-vivobook-f512da-gris-156-amd-ryzen-7-3700u-8gb-de-ram-512gb-ssd-amd-radeon-rx-vega-8-1920x1080px-windows-10-home/p/MLA16185934?pdp_filters=category:MLA1652#searchVariation=MLA16185934&position=5&search_layout=stack&type=product&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,334799 pesos
595,Notebook Lenovo V15 I7 1165g7 Ssd 1tb 16gb W10  Fhd C,https://articulo.mercadolibre.com.ar/MLA-1141440741-notebook-lenovo-v15-i7-1165g7-ssd-1tb-16gb-w10-fhd-c-_JM?searchVariation=174616149806#searchVariation=174616149806&position=40&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,328695 pesos
596,Notebook Hp 15-eh0004la Amd Ryzen 3 4300u 8gb 256gb Ssd W10,https://articulo.mercadolibre.com.ar/MLA-1119133803-notebook-hp-15-eh0004la-amd-ryzen-3-4300u-8gb-256gb-ssd-w10-_JM?searchVariation=174088111715#searchVariation=174088111715&position=41&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,123999 pesos
597,Notebook Dell Gaming G5 5515 R5 32gb 1tb Fhd Rtx3050 W11 C,https://articulo.mercadolibre.com.ar/MLA-1114124467-notebook-dell-gaming-g5-5515-r5-32gb-1tb-fhd-rtx3050-w11-c-_JM?searchVariation=173959354327#searchVariation=173959354327&position=42&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,403745 pesos
598,Notebook Lenovo Thinkpad L15 I7 10510u 16gb Ssd 480gb 15.6,https://articulo.mercadolibre.com.ar/MLA-910976891-notebook-lenovo-thinkpad-l15-i7-10510u-16gb-ssd-480gb-156-_JM?searchVariation=78151354422#searchVariation=78151354422&position=43&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,268196 pesos
599,Notebook Nsx Epsilon Celeron 8gb Ssd 256gb,https://articulo.mercadolibre.com.ar/MLA-1122249347-notebook-nsx-epsilon-celeron-8gb-ssd-256gb-_JM?searchVariation=174167668812#searchVariation=174167668812&position=44&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,63000 pesos
600,"Notebook Bangho Max L5 Intel I5 8gb Ssd 240g 15,6 Win10 Home",https://articulo.mercadolibre.com.ar/MLA-911480792-notebook-bangho-max-l5-intel-i5-8gb-ssd-240g-156-win10-home-_JM?searchVariation=78474363283#searchVariation=78474363283&position=45&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,185999 pesos
601,"Notebook Asus TUF FX506LI negra 15.6"", Intel Core i5 10300H  8GB de RAM 256GB SSD, NVIDIA GeForce GTX 1650 60 Hz 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-asus-tuf-fx506li-negra-156-intel-core-i5-10300h-8gb-de-ram-256gb-ssd-nvidia-geforce-gtx-1650-60-hz-1920x1080px-windows-10-home/p/MLA17386888?pdp_filters=category:MLA1652#searchVariation=MLA17386888&position=6&search_layout=stack&type=product&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,280000 pesos
602,Notebook Lenovo 15.6 Fhd Táctil Core I3 8gb Ram 256gb Win,https://articulo.mercadolibre.com.ar/MLA-1143787208-notebook-lenovo-156-fhd-tactil-core-i3-8gb-ram-256gb-win-_JM?searchVariation=174691927003#searchVariation=174691927003&position=46&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,157999 pesos
603,"Notebook gamer Lenovo Legion 15ARH05  phantom black 15.6"", AMD Ryzen 5 4600H  8GB de RAM 1TB HDD 256GB SSD, NVIDIA GeForce GTX 1650 Ti 120 Hz 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-gamer-lenovo-legion-15arh05-phantom-black-156-amd-ryzen-5-4600h-8gb-de-ram-1tb-hdd-256gb-ssd-nvidia-geforce-gtx-1650-ti-120-hz-1920x1080px-windows-10-home/p/MLA16997681?pdp_filters=category:MLA1652#searchVariation=MLA16997681&position=7&search_layout=stack&type=product&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,255000 pesos
604,Notebook Lenovo Thinkbook I7 Ram 24gb Ssd 480gb + Hdd 1tb,https://articulo.mercadolibre.com.ar/MLA-1126047263-notebook-lenovo-thinkbook-i7-ram-24gb-ssd-480gb-hdd-1tb-_JM?searchVariation=174272821590#searchVariation=174272821590&position=47&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,263696 pesos
605,Notebook Hp 245 G8 Amd Ryzen 5 5500u 8gb Ssd 512gb 14 Win 11,https://articulo.mercadolibre.com.ar/MLA-1148121615-notebook-hp-245-g8-amd-ryzen-5-5500u-8gb-ssd-512gb-14-win-11-_JM?searchVariation=174885790886#searchVariation=174885790886&position=48&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,164990 pesos
606,Notebook Gamer Msi Ge76 17.3 I7 11800h 1tb Ssd 16gb Rtx 3060,https://articulo.mercadolibre.com.ar/MLA-1120725988-notebook-gamer-msi-ge76-173-i7-11800h-1tb-ssd-16gb-rtx-3060-_JM?searchVariation=174131302322#searchVariation=174131302322&position=49&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,510000 pesos
607,Notebook Banghó Max L5 I5 15.6  Core I5 8gb 240gb Ssd Win 11,https://articulo.mercadolibre.com.ar/MLA-1135258239-notebook-bangho-max-l5-i5-156-core-i5-8gb-240gb-ssd-win-11-_JM?searchVariation=174468615551#searchVariation=174468615551&position=50&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,206999 pesos
608,"Notebook HP 15-dw1083wm scarlet red 15.6"", Intel Pentium Gold 6405U  4GB de RAM 128GB SSD, Intel UHD Graphics 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-15-dw1083wm-scarlet-red-156-intel-pentium-gold-6405u-4gb-de-ram-128gb-ssd-intel-uhd-graphics-1366x768px-windows-10-home/p/MLA16269604?pdp_filters=category:MLA1652#searchVariation=MLA16269604&position=10&search_layout=stack&type=product&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,109999 pesos
609,Notebook Hp 14-cf2077la I3-10110u 4gb 256gb Ssd M.2 Cuotas,https://articulo.mercadolibre.com.ar/MLA-932692782-notebook-hp-14-cf2077la-i3-10110u-4gb-256gb-ssd-m2-cuotas-_JM?searchVariation=93153837734#searchVariation=93153837734&position=51&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,169799 pesos
610,Notebook Lenovo Ryzen 7 5700 12gb 512gb Ssd 15.6 Fhd Tactil,https://articulo.mercadolibre.com.ar/MLA-1170933308-notebook-lenovo-ryzen-7-5700-12gb-512gb-ssd-156-fhd-tactil-_JM?searchVariation=175281321434#searchVariation=175281321434&position=52&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,183999 pesos
611,Notebook Hp 15.6 Intel I3 11va Gen 4gb Ram 256gb Ssd Win,https://articulo.mercadolibre.com.ar/MLA-922676141-notebook-hp-156-intel-i3-11va-gen-4gb-ram-256gb-ssd-win-_JM?searchVariation=175353271579#searchVariation=175353271579&position=53&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,127500 pesos
612,Notebook Dell Vostro 5410 I5 11gen 8gb 256gb Ssd Win 10 Pro ,https://articulo.mercadolibre.com.ar/MLA-934057178-notebook-dell-vostro-5410-i5-11gen-8gb-256gb-ssd-win-10-pro-_JM?searchVariation=94131412608#searchVariation=94131412608&position=54&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,277999 pesos
613,Notebook Asus X515 Core I7 1165g7 12gb 512gb 15.6 Fhd Cta,https://articulo.mercadolibre.com.ar/MLA-1111958765-notebook-asus-x515-core-i7-1165g7-12gb-512gb-156-fhd-cta-_JM?searchVariation=173901073389#searchVariation=173901073389&position=55&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,247496 pesos
614,Notebook Asus X515 Core I7 1165g7 8gb 512gb 15.6 Fhd Cta,https://articulo.mercadolibre.com.ar/MLA-1109567041-notebook-asus-x515-core-i7-1165g7-8gb-512gb-156-fhd-cta-_JM?searchVariation=173839679123#searchVariation=173839679123&position=56&search_layout=stack&type=item&tracking_id=62f72fab-4736-4e75-b38d-dc207a8b9df9,247215 pesos
615,"Notebook Asus Intel I3-1115g4 8gb 256gb 15,6'' Fhd Touch ",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lV4zu8VcMGiLLdMwglwCOeNIgCfNxVaWgY%2B3fcY6LcFoYb3lXNUasFUY5D%2F7erQ%2B3PPazG7sG%2FnBYS%2BzRGI631WJ4kYhvSKFqwksflAtfZxXc62R5aYiRKDtiqEGZQZN6LfFnGNIHnt6vHv5WqSpZ1iN3nvPKDW%2B1oh5rB7ajVS3h9Ua6oiEOVt2NQnviUeMz9cj35D77%2FykKV1qTwFTQskzwyxYOxd2QLHwC%2BTSkyujTFwWGs95DY%2FUUCSj50yUY76TUKDJB0sJqQZVpgChgkLJk3uLfnQE1oWt2cNIiy2H%2BzNshXW9WSRyHwezkrXa2AKcf1d4ZRnAgdY0rEpkzoBOYui%2BJdf2K7duj8V53V8FTSqpEfe1Cl6VASMJ2mMSz2d2mMhCMtzZ6nW9rATrogVN5ahgisZZJpNmPbutPu5BHUeEhQFAl9kBWLXLJRzth9S1Au3YFHAIjGSjLxFsS0KoTOZ9Mi7BPxRCfAHAz2yN2T6bPU3XXxmF0o7v30xK5Z9TlVDs4arBtoTsSGUVQISRWNSNnegP3AspyTW%2BoNviqa6OrLybw5OzZjASSO%2B1Y%2BWqp7TaEhhHcOh501tPN2%2Fkx%2BrbC2oCOWVqC2Us4UzLzvkAP6qcaZbJCDTZdeJTXso236qG%2Bzx5dP%2BZXCIwjo%2FMn0q0x3z7G5LnwaRYX6j%2B2U3F7IKS9CzDncZBk%2BKi3XnkVSNi6NeZWVzTMOpNErxMHcdN%2BpAwGdOwrDJ8dWZ9PQYzXRrPY2FVWuGakcAMSF73G7zGVjS56qCAuT9kqF32NTi6V0Ai4g%3D%3D&rb=x,147199 pesos
